year,round,draw_date,1st_winners,1st_prize,2nd_winners,2nd_prize,3rd_winners,3rd_prize,4th_winners,4th_prize,5th_winners,5th_prize,num1,num2,num3,num4,num5,num6,bonus
2015,664,2015.08.22,10,"1,536,801,338원",44,"58,212,172원","1,530","1,674,076원","77,395","50,000원","1,320,082","5,000원",10,20,33,36,41,44,5
2015,663,2015.08.15,7,"2,080,244,143원",60,"40,449,192원","1,627","1,491,673원","84,092","50,000원","1,386,028","5,000원",3,5,8,19,38,42,20
2015,662,2015.08.08,8,"1,689,733,688원",43,"52,394,844원","1,787","1,260,761원","88,493","50,000원","1,426,759","5,000원",5,6,9,11,15,37,26
2015,661,2015.08.01,8,"1,713,025,547원",63,"36,254,509원","1,830","1,248,107원","87,840","50,000원","1,426,883","5,000원",2,3,12,20,27,38,40
2015,660,2015.07.25,10,"1,421,272,575원",48,"49,349,743원","1,951","1,214,141원","88,247","50,000원","1,408,802","5,000원",4,9,23,33,39,44,14
2015,659,2015.07.18,11,"1,336,604,216원",40,"61,261,027원","1,765","1,388,352원","85,028","50,000원","1,396,789","5,000원",7,18,19,27,29,42,45
2015,658,2015.07.11,9,"1,634,031,375원",38,"64,501,239원","1,678","1,460,696원","82,738","50,000원","1,364,069","5,000원",8,19,25,28,32,36,37
2015,657,2015.07.04,9,"1,694,762,792원",52,"48,887,389원","1,562","1,627,494원","78,396","50,000원","1,325,593","5,000원",10,14,19,39,40,43,23
2015,656,2015.06.27,2,"7,330,002,750원",48,"50,902,797원","1,747","1,398,589원","83,772","50,000원","1,385,757","5,000원",3,7,14,16,31,40,39
2015,655,2015.06.20,9,"1,661,439,625원",41,"60,784,377원","1,610","1,547,926원","77,437","50,000원","1,281,655","5,000원",7,37,38,39,40,44,18
2015,654,2015.06.13,8,"1,879,301,391원",69,"36,315,003원","1,787","1,402,203원","77,788","50,000원","1,282,725","5,000원",16,21,26,31,36,43,6
2015,653,2015.06.06,14,"980,958,670원",56,"40,873,278원","1,997","1,146,172원","88,995","50,000원","1,419,408","5,000원",5,6,26,27,38,39,1
2015,652,2015.05.30,5,"3,003,483,525원",36,"69,525,082원","1,504","1,664,165원","75,739","50,000원","1,280,663","5,000원",3,13,15,40,41,44,20
2015,651,2015.05.23,8,"1,855,306,454원",35,"70,678,342원","1,684","1,468,968원","82,567","50,000원","1,365,832","5,000원",11,12,16,26,29,44,18
2015,650,2015.05.16,5,"2,849,298,900원",45,"52,764,795원","1,814","1,308,940원","87,030","50,000원","1,429,743","5,000원",3,4,7,11,31,41,35
2015,649,2015.05.09,5,"2,948,042,100원",45,"54,593,373원","1,689","1,454,531원","80,347","50,000원","1,313,125","5,000원",3,21,22,33,41,42,20
2015,648,2015.05.02,7,"2,120,987,947원",45,"54,988,577원","1,631","1,517,159원","80,986","50,000원","1,318,403","5,000원",13,19,28,37,38,43,4
2015,647,2015.04.25,7,"2,189,725,608원",44,"58,060,907원","1,596","1,600,677원","79,202","50,000원","1,351,926","5,000원",5,16,21,23,24,30,29
2015,646,2015.04.18,7,"2,215,498,393원",36,"71,798,560원","1,522","1,698,258원","77,400","50,000원","1,321,212","5,000원",2,9,24,41,43,45,30
2015,645,2015.04.11,4,"3,696,297,750원",28,"88,007,090원","1,766","1,395,356원","87,873","50,000원","1,444,728","5,000원",1,4,16,26,40,41,31
2015,644,2015.04.04,8,"1,831,451,204원",49,"49,835,407원","1,879","1,299,593원","87,582","50,000원","1,401,744","5,000원",5,13,17,23,28,36,8
2015,643,2015.03.28,6,"2,535,763,625원",43,"58,971,248원","1,525","1,662,796원","84,656","50,000원","1,407,225","5,000원",15,24,31,32,33,40,13
2015,642,2015.03.21,12,"1,251,460,438원",62,"40,369,692원","1,815","1,379,020원","88,406","50,000원","1,465,689","5,000원",8,17,18,24,39,45,32
2015,641,2015.03.14,8,"1,990,074,563원",50,"53,068,655원","1,565","1,695,485원","79,145","50,000원","1,340,371","5,000원",11,18,21,36,37,43,12
2015,640,2015.03.07,9,"1,728,768,834원",48,"54,024,027원","1,639","1,582,156원","85,410","50,000원","1,404,905","5,000원",14,15,18,21,26,35,23
2015,639,2015.02.28,4,"4,061,185,219원",45,"60,165,707원","1,628","1,663,058원","84,861","50,000원","1,439,719","5,000원",6,15,22,23,25,32,40
2015,638,2015.02.21,7,"2,229,403,179원",41,"63,438,302원","1,719","1,513,072원","84,781","50,000원","1,422,596","5,000원",7,18,22,24,31,34,6
2015,637,2015.02.14,4,"3,899,241,094원",45,"57,766,535원","1,637","1,587,963원","82,147","50,000원","1,369,826","5,000원",3,16,22,37,38,44,23
2015,636,2015.02.07,8,"1,832,362,219원",44,"55,526,128원","1,973","1,238,292원","90,830","50,000원","1,461,300","5,000원",6,7,15,16,20,31,26
2015,635,2015.01.31,8,"1,855,587,235원",35,"70,689,038원","1,650","1,499,465원","85,675","50,000원","1,427,626","5,000원",11,13,25,26,29,33,32
2015,634,2015.01.24,13,"1,077,935,106원",54,"43,250,483원","2,208","1,057,757원","101,514","50,000원","1,562,975","5,000원",4,10,11,12,20,27,38
2015,633,2015.01.17,12,"1,217,257,094원",47,"51,798,175원","1,789","1,360,825원","87,613","50,000원","1,430,227","5,000원",9,12,19,20,39,41,13
2015,632,2015.01.10,11,"1,432,587,716원",52,"50,507,901원","1,645","1,596,603원","78,418","50,000원","1,320,223","5,000원",15,18,21,32,35,44,6
2015,631,2015.01.03,4,"3,919,853,532원",46,"56,809,472원","1,676","1,559,210원","85,710","50,000원","1,491,785","5,000원",1,2,4,23,31,34,8
2014,630,2014.12.27,3,"4,836,305,500원",48,"50,378,183원","1,631","1,482,620원","84,380","50,000원","1,420,745","5,000원",8,17,21,24,27,31,15
2014,629,2014.12.20,5,"2,919,433,575원",34,"71,554,745원","1,321","1,841,682원","68,554","50,000원","1,183,752","5,000원",19,28,31,38,43,44,1
2014,628,2014.12.13,9,"1,499,942,875원",37,"60,808,495원","1,628","1,382,012원","80,147","50,000원","1,323,978","5,000원",1,7,12,15,23,42,11
2014,627,2014.12.06,10,"1,352,230,650원",35,"64,391,936원","1,532","1,471,096원","74,824","50,000원","1,243,945","5,000원",2,9,22,25,31,45,12
2014,626,2014.11.29,8,"1,717,871,110원",45,"50,899,885원","1,766","1,296,996원","86,261","50,000원","1,371,217","5,000원",13,14,26,33,40,43,15
2014,625,2014.11.22,5,"2,765,184,675원",45,"51,207,124원","1,654","1,393,181원","82,014","50,000원","1,354,445","5,000원",3,6,7,20,21,39,13
2014,624,2014.11.15,5,"2,763,729,450원",61,"37,755,867원","1,574","1,463,220원","78,840","50,000원","1,309,900","5,000원",1,7,19,26,27,35,16
2014,623,2014.11.08,8,"1,813,702,594원",35,"69,093,433원","1,456","1,660,900원","73,522","50,000원","1,245,962","5,000원",7,13,30,39,41,45,25
2014,622,2014.11.01,9,"1,630,598,292원",34,"71,938,160원","1,629","1,501,472원","77,626","50,000원","1,270,437","5,000원",9,15,16,21,28,34,24
2014,621,2014.10.25,6,"2,359,723,500원",62,"38,060,057원","1,555","1,517,508원","82,843","50,000원","1,336,734","5,000원",1,2,6,16,19,42,9
2014,620,2014.10.18,7,"2,028,283,233원",44,"53,780,238원","1,661","1,424,643원","78,155","50,000원","1,266,599","5,000원",2,16,17,32,39,45,40
2014,619,2014.10.11,3,"4,612,479,375원",59,"39,088,809원","1,712","1,347,103원","83,710","50,000원","1,355,209","5,000원",6,8,13,30,35,40,21
2014,618,2014.10.04,5,"2,881,326,225원",45,"53,357,894원","1,581","1,518,726원","75,243","50,000원","1,260,882","5,000원",8,16,25,30,42,43,15
2014,617,2014.09.27,8,"1,629,701,860원",43,"50,533,391원","1,993","1,090,284원","93,731","50,000원","1,481,805","5,000원",4,5,11,12,24,27,28
2014,616,2014.09.20,9,"1,611,811,250원",49,"49,341,161원","1,700","1,422,187원","81,118","50,000원","1,350,809","5,000원",5,13,18,23,40,45,3
2014,615,2014.09.13,9,"1,535,062,417원",31,"74,277,214원","1,670","1,378,799원","83,981","50,000원","1,383,278","5,000원",10,17,18,19,23,27,35
2014,614,2014.09.06,6,"2,540,975,438원",46,"55,238,597원","1,523","1,668,402원","80,393","50,000원","1,360,707","5,000원",8,21,25,39,40,44,18
2014,613,2014.08.30,9,"1,549,831,209원",30,"77,491,561원","1,538","1,511,539원","77,945","50,000원","1,299,580","5,000원",7,8,11,16,41,44,35
2014,612,2014.08.23,11,"1,181,705,250원",59,"36,719,655원","1,833","1,181,921원","86,228","50,000원","1,364,516","5,000원",6,9,18,19,25,33,40
2014,611,2014.08.16,4,"3,502,706,157원",47,"49,683,776원","1,486","1,571,425원","74,589","50,000원","1,258,998","5,000원",2,22,27,33,36,37,14
2014,610,2014.08.09,4,"3,516,018,375원",34,"68,941,537원","1,398","1,676,690원","71,718","50,000원","1,218,676","5,000원",14,18,20,23,28,36,33
2014,609,2014.08.02,2,"6,339,311,438원",47,"44,959,656원","1,621","1,303,581원","80,472","50,000원","1,300,134","5,000원",4,8,27,34,39,40,13
2014,608,2014.07.26,7,"1,943,530,018원",32,"70,857,866원","1,516","1,495,681원","74,353","50,000원","1,243,159","5,000원",4,8,18,19,39,44,41
2014,607,2014.07.19,4,"3,494,480,907원",35,"66,561,542원","1,448","1,608,878원","73,277","50,000원","1,220,405","5,000원",8,14,23,36,38,39,13
2014,606,2014.07.12,10,"1,311,566,850원",44,"49,680,563원","1,542","1,417,604원","82,879","50,000원","1,366,588","5,000원",1,5,6,14,20,39,22
2014,605,2014.07.05,9,"1,394,232,250원",40,"52,283,710원","2,286","914,851원","92,980","50,000원","1,386,335","5,000원",1,2,7,9,10,38,42
2014,604,2014.06.28,11,"1,229,141,557원",36,"62,595,172원","1,451","1,553,016원","75,476","50,000원","1,266,398","5,000원",2,6,18,21,33,34,30
2014,603,2014.06.21,4,"3,452,136,563원",30,"76,714,146원","1,363","1,688,500원","71,799","50,000원","1,227,396","5,000원",2,19,25,26,27,43,28
2014,602,2014.06.14,8,"1,689,530,860원",42,"53,635,901원","1,675","1,344,901원","77,026","50,000원","1,251,693","5,000원",13,14,22,27,30,38,2
2014,601,2014.06.07,9,"1,524,565,209원",28,"81,673,137원","1,516","1,508,475원","72,233","50,000원","1,205,559","5,000원",2,16,19,31,34,35,37
